phase,essay_id,true_label,word_count,length_category,model,prompt_name,strategy,variant,prediction,timestamp
2,essay_bc8feabc6e020d43,A2,76,short,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:08:28.275606
2,essay_bc8feabc6e020d43,A2,76,short,phi-3-mini,cot_v4,cot,v4,".

Essay A",2026-01-14T19:08:30.874229
2,essay_bc8feabc6e020d43,A2,76,short,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:08:31.510021
2,essay_bc8feabc6e020d43,A2,76,short,phi-3-mini,cot_v5,cot,v5,".

**Solut",2026-01-14T19:08:33.900609
2,essay_bc8feabc6e020d43,A2,76,short,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:08:34.340794
2,essay_bc8feabc6e020d43,A2,76,short,phi-3-mini,cot_v6,cot,v6,## Your ta,2026-01-14T19:08:36.587737
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,minimal_v4,minimal,v4,A2,2026-01-14T19:08:37.124075
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:08:38.173134
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:08:38.730911
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T19:08:39.756100
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,minimal_v6,minimal,v6,A2,2026-01-14T19:08:40.356355
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,minimal_v6,minimal,v6,**Solution,2026-01-14T19:08:41.388666
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:08:41.928776
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T19:08:43.651904
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,rubric_v5,rubric,v5,A2,2026-01-14T19:08:44.285331
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,rubric_v5,rubric,v5,"Essay:

Hi",2026-01-14T19:08:45.740818
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,rubric_v6,rubric,v6,A2,2026-01-14T19:08:46.443037
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:08:48.254444
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:08:48.716588
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,cot_v4,cot,v4,".

Essay A",2026-01-14T19:08:50.347707
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:08:50.803737
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,cot_v5,cot,v5,".

Solutio",2026-01-14T19:08:52.417647
2,essay_26c1df8c729a2ad6,A2,53,short,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:08:52.950130
2,essay_26c1df8c729a2ad6,A2,53,short,phi-3-mini,cot_v6,cot,v6,**Solution,2026-01-14T19:08:54.536269
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,minimal_v4,minimal,v4,A2,2026-01-14T19:08:55.212632
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:08:57.816440
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:08:58.379918
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,minimal_v5,minimal,v5,".

#### So",2026-01-14T19:08:59.387733
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:08:59.946714
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:09:01.780583
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:09:02.184423
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:09:05.131739
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:09:06.505440
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,rubric_v5,rubric,v5,C1,2026-01-14T19:09:11.849357
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,rubric_v6,rubric,v6,A2,2026-01-14T19:09:12.736009
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,rubric_v6,rubric,v6,".

Evaluat",2026-01-14T19:09:14.867968
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:09:15.351596
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,cot_v4,cot,v4,".

Essay A",2026-01-14T19:09:17.010015
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:09:17.495219
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,cot_v5,cot,v5,".



ANSWE",2026-01-14T19:09:19.794027
2,essay_c44aed40ab1d35e7,A2,55,short,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:09:20.298601
2,essay_c44aed40ab1d35e7,A2,55,short,phi-3-mini,cot_v6,cot,v6,### Respon,2026-01-14T19:09:22.466560
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:09:25.413017
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,minimal_v4,minimal,v4,".

**Solut",2026-01-14T19:09:27.044054
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:09:27.506162
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,minimal_v5,minimal,v5,".

**Solut",2026-01-14T19:09:28.595749
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:09:29.186272
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:09:30.807696
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:09:31.339020
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T19:09:33.073553
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:09:33.995109
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,rubric_v5,rubric,v5,C1,2026-01-14T19:09:36.130435
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,rubric_v6,rubric,v6,A2,2026-01-14T19:09:36.818250
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:09:38.841020
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:09:39.406256
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,cot_v4,cot,v4,".

Essay A",2026-01-14T19:09:42.175555
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:09:42.711023
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,cot_v5,cot,v5,".



ANALY",2026-01-14T19:09:44.433615
2,essay_b10cdebdce0a3584,A2,57,short,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:09:44.896771
2,essay_b10cdebdce0a3584,A2,57,short,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T19:09:47.298573
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,minimal_v4,minimal,v4,A2,2026-01-14T19:09:48.069028
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:09:49.217748
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:09:49.705827
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:09:50.711189
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,minimal_v6,minimal,v6,A2,2026-01-14T19:09:51.274836
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:09:52.336196
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:09:52.915530
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T19:09:54.628310
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,rubric_v5,rubric,v5,A2,2026-01-14T19:09:55.324520
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,rubric_v5,rubric,v5,C1,2026-01-14T19:09:56.758217
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,rubric_v6,rubric,v6,A2,2026-01-14T19:09:57.369355
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:09:58.839668
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:09:59.663790
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:10:01.247049
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:10:01.720008
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,cot_v5,cot,v5,".

Solutio",2026-01-14T19:10:03.337203
2,essay_ba6f62beb17567b1,A2,41,short,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:10:03.976984
2,essay_ba6f62beb17567b1,A2,41,short,phi-3-mini,cot_v6,cot,v6,".


### So",2026-01-14T19:10:05.526270
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:10:06.005922
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:10:10.772984
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:10:11.320205
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:10:15.650366
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:10:16.469308
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:10:21.130065
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:10:21.534388
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T19:10:28.654462
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:10:29.821745
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T19:10:32.903722
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T19:10:33.447062
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T19:10:35.878516
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:10:36.333852
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,cot_v4,cot,v4,".

Essay A",2026-01-14T19:10:41.601839
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:10:42.318876
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T19:10:48.662562
2,essay_21474895d933d385,A2,155,medium,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:10:52.481420
2,essay_21474895d933d385,A2,155,medium,phi-3-mini,cot_v6,cot,v6,"?

CRITICA",2026-01-14T19:10:59.354376
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,minimal_v4,minimal,v4,A2,2026-01-14T19:11:00.160228
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:11:03.345693
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:11:03.897165
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,minimal_v5,minimal,v5,".

**Solut",2026-01-14T19:11:05.589066
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,minimal_v6,minimal,v6,A2,2026-01-14T19:11:06.178088
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:11:07.203608
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:11:07.662243
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T19:11:10.718426
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,rubric_v5,rubric,v5,A2,2026-01-14T19:11:12.208543
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,rubric_v5,rubric,v5,C1,2026-01-14T19:11:13.750745
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,rubric_v6,rubric,v6,A2,2026-01-14T19:11:14.324610
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:11:16.740456
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:11:17.240256
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,cot_v4,cot,v4,".

Solutio",2026-01-14T19:11:18.816531
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:11:19.262406
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,cot_v5,cot,v5,".

Solutio",2026-01-14T19:11:22.022436
2,essay_0bfefe1d988da891,A2,32,short,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:11:22.721823
2,essay_0bfefe1d988da891,A2,32,short,phi-3-mini,cot_v6,cot,v6,".


### So",2026-01-14T19:11:26.029372
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,minimal_v4,minimal,v4,A2,2026-01-14T19:11:26.657689
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:11:28.581001
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:11:29.367520
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,minimal_v5,minimal,v5,".

#### So",2026-01-14T19:11:30.406531
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,minimal_v6,minimal,v6,A2,2026-01-14T19:11:30.864038
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:11:32.848984
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:11:36.388374
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T19:11:39.088289
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,rubric_v5,rubric,v5,A2,2026-01-14T19:11:39.559737
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,rubric_v5,rubric,v5,C1,2026-01-14T19:11:42.112403
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,rubric_v6,rubric,v6,A2,2026-01-14T19:11:43.158926
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:11:44.595484
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:11:45.084150
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,cot_v4,cot,v4,".

Essay A",2026-01-14T19:11:46.815120
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:11:47.438172
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,cot_v5,cot,v5,".


### So",2026-01-14T19:11:50.256770
2,essay_f1bba7af7b8bbbf9,A2,67,short,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:11:50.700374
2,essay_f1bba7af7b8bbbf9,A2,67,short,phi-3-mini,cot_v6,cot,v6,".


### So",2026-01-14T19:11:53.920605
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,minimal_v4,minimal,v4,A2,2026-01-14T19:11:54.506860
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:11:55.512814
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:11:56.056452
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,minimal_v5,minimal,v5,".

#### So",2026-01-14T19:11:57.120099
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:11:57.581044
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:11:58.604203
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:11:59.031783
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T19:12:00.891709
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,rubric_v5,rubric,v5,A2,2026-01-14T19:12:01.553543
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,rubric_v5,rubric,v5,C1,2026-01-14T19:12:04.808789
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,rubric_v6,rubric,v6,A2,2026-01-14T19:12:05.563435
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,rubric_v6,rubric,v6,".

Essay A",2026-01-14T19:12:08.628995
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:12:10.090691
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,cot_v4,cot,v4,".

#### So",2026-01-14T19:12:11.793992
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:12:12.291821
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,cot_v5,cot,v5,".


### So",2026-01-14T19:12:15.380342
2,essay_83602341bebd95b6,A2,52,short,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:12:15.989139
2,essay_83602341bebd95b6,A2,52,short,phi-3-mini,cot_v6,cot,v6,".


### Re",2026-01-14T19:12:19.302093
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:12:19.948229
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,minimal_v4,minimal,v4,".

Solutio",2026-01-14T19:12:24.354312
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:12:25.343394
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:12:28.104182
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T19:12:28.667299
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:12:32.781668
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:12:33.172954
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T19:12:38.487233
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:12:39.254958
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T19:12:41.181608
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T19:12:41.714570
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:12:44.443037
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:12:45.336859
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,cot_v4,cot,v4,B2,2026-01-14T19:12:54.728319
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:12:55.515298
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:13:00.437095
2,essay_0ed44a9c7b588727,B1,162,medium,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T19:13:02.915211
2,essay_0ed44a9c7b588727,B1,162,medium,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T19:13:08.660976
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:13:09.267564
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:13:14.336097
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,minimal_v5,minimal,v5,The essay ,2026-01-14T19:13:15.170954
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,minimal_v5,minimal,v5,".

**Solut",2026-01-14T19:13:21.384476
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:13:22.024118
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:13:26.997290
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:13:27.465213
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,rubric_v4,rubric,v4,Classify t,2026-01-14T19:13:33.399922
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:13:34.260548
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,rubric_v5,rubric,v5,Essay text,2026-01-14T19:13:37.780224
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T19:13:38.349738
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T19:13:42.323017
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:13:42.848865
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:13:50.454358
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:13:51.177603
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T19:13:57.134290
2,essay_4d799ec67c6fab37,B1,143,medium,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:13:57.810458
2,essay_4d799ec67c6fab37,B1,143,medium,phi-3-mini,cot_v6,cot,v6,## Your ta,2026-01-14T19:14:06.356998
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,minimal_v4,minimal,v4,A2,2026-01-14T19:14:07.302185
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,minimal_v4,minimal,v4,. No expla,2026-01-14T19:14:09.177243
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:14:10.059957
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,minimal_v5,minimal,v5,".

Solutio",2026-01-14T19:14:15.654888
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:14:16.344065
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:14:21.115852
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:14:21.767356
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,rubric_v4,rubric,v4,. No expla,2026-01-14T19:14:26.376665
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:14:27.186678
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T19:14:31.749280
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:14:32.695436
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,rubric_v6,rubric,v6,".

Essay E",2026-01-14T19:14:35.543832
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:14:38.146245
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:14:44.054239
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:14:44.781985
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:14:53.837753
2,essay_66b73a1580e1904b,B1,166,medium,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:14:54.583070
2,essay_66b73a1580e1904b,B1,166,medium,phi-3-mini,cot_v6,cot,v6,"?

## Your",2026-01-14T19:15:01.832398
2,essay_3d32e6c47539151c,B1,199,medium,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:15:02.591230
2,essay_3d32e6c47539151c,B1,199,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:15:05.917314
2,essay_3d32e6c47539151c,B1,199,medium,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:15:06.873450
2,essay_3d32e6c47539151c,B1,199,medium,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:15:10.390806
