phase,essay_id,true_label,word_count,length_category,model,prompt_name,strategy,variant,prediction,timestamp
1,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:46:40.603176
1,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:46:42.600339
1,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:46:43.226108
1,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:47:11.495256
1,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:47:12.353926
1,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:47:14.164679
1,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:47:14.903786
1,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T12:47:16.803243
1,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:47:17.459076
1,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:47:33.592003
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:47:34.321895
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:47:35.993126
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:47:36.537056
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:47:38.176158
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:47:39.073246
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:47:40.490834
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:47:41.221436
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:47:51.128916
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:47:52.384977
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:47:58.053074
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:47:58.740651
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:48:04.329187
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:48:05.084429
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:48:06.598091
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:48:07.434834
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T12:48:09.297363
1,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:48:09.996186
1,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:48:18.284501
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:48:18.913762
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:48:33.779267
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:48:34.475627
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:48:41.402427
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:48:42.155398
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:48:47.531975
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:48:48.092121
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:48:55.657030
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:48:56.288971
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:49:06.485590
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:49:07.203689
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:49:16.971257
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:49:17.691053
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,cot_v1,cot,v1,A2,2026-01-14T12:49:24.040331
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:49:24.621616
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T12:49:26.001637
1,essay_dadc9575e6dcaaf9,B2,110,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:49:26.496563
1,essay_dadc9575e6dcaaf9,B2,110,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:49:32.367014
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:49:33.150642
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:49:34.616033
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:49:35.194976
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:49:43.349113
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:49:44.212224
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:49:45.482917
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:49:45.945753
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:49:54.237312
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:49:54.864878
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:50:02.627570
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:50:03.366189
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:50:05.248067
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:50:05.917800
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:50:07.318519
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:50:07.963108
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T12:50:17.412728
1,essay_daa58b281da3c191,B2,179,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:50:18.309231
1,essay_daa58b281da3c191,B2,179,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:50:25.253581
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:50:25.889804
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:50:27.310118
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:50:27.952970
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:50:36.499995
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:50:37.051212
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:50:38.256846
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:50:38.684299
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:50:50.116019
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:50:50.876639
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:50:52.700551
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:50:53.430484
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:51:06.265359
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:51:07.162481
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:51:17.637466
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T12:51:18.524101
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T12:51:19.936751
1,essay_3754b35602110fc9,B2,150,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:51:20.567765
1,essay_3754b35602110fc9,B2,150,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:51:30.959678
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:51:31.528053
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:51:33.120893
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:51:33.571238
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:51:35.101178
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:51:35.500459
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:51:36.787780
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:51:37.259168
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:51:49.717289
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:51:50.475989
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:51:52.455684
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:51:53.135117
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:51:55.143671
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:51:55.694008
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:52:09.233118
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:52:10.137965
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T12:52:12.028502
1,essay_44c23d75cd38a105,B2,200,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:52:12.799468
1,essay_44c23d75cd38a105,B2,200,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:52:14.219846
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:52:14.842280
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:52:26.577425
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:52:27.332711
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:52:29.008295
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:52:29.485301
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:52:30.907645
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:52:31.533169
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:52:51.330444
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:52:52.019439
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:52:54.245889
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:52:54.985630
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:53:12.725052
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:53:13.829209
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:53:15.613562
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:53:16.486177
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T12:53:18.199935
1,essay_d39e03646ecb43d7,B2,223,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:53:18.742797
1,essay_d39e03646ecb43d7,B2,223,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:53:20.113865
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:53:20.586139
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,minimal_v1,minimal,v1,B2,2026-01-14T12:53:22.223407
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:53:22.631352
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:53:23.986533
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:53:24.474885
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:53:25.791533
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:53:26.278800
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:53:28.240660
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:53:28.776629
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:53:30.462123
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:53:31.131475
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T12:53:33.014490
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:53:33.693918
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:53:35.263402
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:53:36.045830
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T12:53:37.846632
1,essay_ee4e1d3df2feee78,B2,202,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:53:38.505400
1,essay_ee4e1d3df2feee78,B2,202,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:53:39.843752
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T12:53:40.448845
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:53:41.777934
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T12:53:42.318574
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:53:43.690137
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:53:44.341522
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:53:45.636618
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:53:46.319656
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:53:48.272298
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:53:48.846420
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:53:50.547878
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:53:51.203088
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:53:52.946201
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T12:53:53.557800
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:54:03.658442
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T12:54:04.487475
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T12:54:06.097563
1,essay_9656ef0ef41eabdf,B2,156,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:54:06.665581
1,essay_9656ef0ef41eabdf,B2,156,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:54:16.228798
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:54:17.010425
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:54:18.382948
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:54:18.954679
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:54:20.142054
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:54:20.563997
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:54:21.751252
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:54:22.229867
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:54:32.739456
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:54:33.394937
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:54:44.281949
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:54:45.072902
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:54:46.838925
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:54:47.524432
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,cot_v1,cot,v1,A2,2026-01-14T12:54:48.869320
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:54:49.645287
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T12:54:50.983698
1,essay_11d8d791d0a31fcc,B2,173,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:54:51.722967
1,essay_11d8d791d0a31fcc,B2,173,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:54:52.985115
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:54:54.076368
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:54:55.612753
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:54:56.124951
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:54:57.276349
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:54:57.765368
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:55:09.816877
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:55:10.487472
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:55:23.692369
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:55:24.281679
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:55:26.321247
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:55:27.156317
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:55:32.072581
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:55:32.691402
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,cot_v1,cot,v1,A2,2026-01-14T12:55:34.501991
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:55:35.141596
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,cot_v2,cot,v2,A2,2026-01-14T12:56:01.236786
1,essay_27caa3314a206871,B2,107,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:56:02.181678
1,essay_27caa3314a206871,B2,107,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:56:04.167045
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:56:04.839472
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:56:22.519028
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:56:23.239273
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:56:24.668338
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:56:25.150134
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:56:26.371935
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:56:26.855954
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:56:49.873135
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:56:50.503588
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:57:08.038960
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:57:09.048743
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:57:27.750900
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:57:28.607072
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,cot_v1,cot,v1,A2,2026-01-14T12:57:44.225041
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:57:45.100154
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T12:57:46.901376
1,essay_76b10a50c9c3d113,B2,183,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:57:47.400351
1,essay_76b10a50c9c3d113,B2,183,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:58:01.015652
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:58:01.689107
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:58:03.240163
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:58:03.831530
